 Written on 2022-12-12T11:54:41
          26
          21
    4    2    4    4    2    4    4    2    4    2    1    2    4    2    4
    4    2    4    4    2    4
   -1    0    0   23   17    0.381700    0.000000
   -1    0    0   24   17   -0.000004    0.000000
   -1    0    0   25   17   -0.010296    0.000000
   -1    0    0   26   17   -0.000017    0.000000
   -1    0    0    1   18    0.000000    0.000000
   -1    0    0    2   18    0.000000    0.000000
   -1    0    0    3   18    0.000000    0.000000
   -1    0    0    4   18    0.000000    0.000000
   -1    0    0    5   18    0.000000    0.000000
   -1    0    0    6   18    0.000000    0.000000
   -1    0    0    7   18    0.000000    0.000000
   -1    0    0    8   18    0.000000    0.000000
   -1    0    0    9   18    0.000000    0.000000
   -1    0    0   10   18    0.000000    0.000000
   -1    0    0   11   18    0.025994    0.000000
   -1    0    0   12   18   -0.011629    0.000000
   -1    0    0   13   18    0.009868    0.000000
   -1    0    0   14   18   -0.005321    0.000000
   -1    0    0   15   18   -0.000895    0.000000
   -1    0    0   16   18    0.006137    0.000000
   -1    0    0   17   18    0.000008    0.000000
   -1    0    0   18   18   -0.034339    0.000000
   -1    0    0   19   18    0.014546    0.000000
   -1    0    0   20   18    0.000011    0.000000
   -1    0    0   21   18   -0.128046    0.000000
   -1    0    0   22   18    0.374638    0.000000
   -1    0    0   23   18    0.112645    0.000000
   -1    0    0   24   18   -0.011711    0.000000
   -1    0    0   25   18   -0.000011    0.000000
   -1    0    0   26   18   -0.001141    0.000000
   -1    0    0    1   19    0.000000    0.000000
   -1    0    0    2   19    0.000000    0.000000
   -1    0    0    3   19    0.000000    0.000000
   -1    0    0    4   19    0.000000    0.000000
   -1    0    0    5   19    0.000000    0.000000
   -1    0    0    6   19    0.000000    0.000000
   -1    0    0    7   19    0.000000    0.000000
   -1    0    0    8   19    0.000000    0.000000
   -1    0    0    9   19    0.000000    0.000000
   -1    0    0   10   19    0.000000    0.000000
   -1    0    0   11   19    0.007661    0.000000
   -1    0    0   12   19    0.003830    0.000000
   -1    0    0   13   19    0.019419    0.000000
   -1    0    0   14   19    0.013616    0.000000
   -1    0    0   15   19   -0.010141    0.000000
   -1    0    0   16   19    0.003549    0.000000
   -1    0    0   17   19    0.000009    0.000000
   -1    0    0   18   19    0.014546    0.000000
   -1    0    0   19   19    0.022340    0.000000
   -1    0    0   20   19    0.000026    0.000000
   -1    0    0   21   19    0.217859    0.000000
   -1    0    0   22   19    0.119247    0.000000
   -1    0    0   23   19    0.671150    0.000000
   -1    0    0   24   19   -0.010336    0.000000
   -1    0    0   25   19   -0.000007    0.000000
   -1    0    0   26   19   -0.003335    0.000000
   -1    0    0    1   20    0.000000    0.000000
   -1    0    0    2   20    0.000000    0.000000
   -1    0    0    3   20    0.000000    0.000000
   -1    0    0    4   20    0.000000    0.000000
   -1    0    0    5   20    0.000000    0.000000
   -1    0    0    6   20    0.000000    0.000000
   -1    0    0    7   20    0.000000    0.000000
   -1    0    0    8   20    0.000000    0.000000
   -1    0    0    9   20    0.000000    0.000000
   -1    0    0   10   20    0.000000    0.000000
   -1    0    0   11   20    0.014111    0.000000
   -1    0    0   12   20    0.027256    0.000000
   -1    0    0   13   20    0.005927    0.000000
   -1    0    0   14   20   -0.009615    0.000000
   -1    0    0   15   20    0.001902    0.000000
   -1    0    0   16   20   -0.000011    0.000000
   -1    0    0   17   20    0.014444    0.000000
   -1    0    0   18   20    0.000011    0.000000
   -1    0    0   19   20    0.000026    0.000000
   -1    0    0   20   20    0.029517    0.000000
   -1    0    0   21   20    0.380340    0.000000
   -1    0    0   22   20    0.829475    0.000000
   -1    0    0   23   20    0.121936    0.000000
   -1    0    0   24   20   -0.000010    0.000000
   -1    0    0   25   20    0.004093    0.000000
   -1    0    0   26   20    0.000005    0.000000
   -1    0    0    1   21    0.000000    0.000000
   -1    0    0    2   21    0.000000    0.000000
   -1    0    0    3   21    0.000000    0.000000
   -1    0    0    4   21    0.000000    0.000000
   -1    0    0    5   21    0.000000    0.000000
   -1    0    0    6   21    0.000000    0.000000
   -1    0    0    7   21    0.000000    0.000000
   -1    0    0    8   21    0.000000    0.000000
   -1    0    0    9   21    0.000000    0.000000
   -1    0    0   10   21    0.000000    0.000000
   -1    0    0   11   21    0.009679    0.000000
   -1    0    0   12   21   -0.000027    0.000000
   -1    0    0   13   21    0.016239    0.000000
   -1    0    0   14   21   -0.011612    0.000000
   -1    0    0   15   21    0.000042    0.000000
   -1    0    0   16   21   -0.488551    0.000000
   -1    0    0   17   21   -0.216095    0.000000
   -1    0    0   18   21   -0.128046    0.000000
   -1    0    0   19   21    0.217859    0.000000
   -1    0    0   20   21    0.380340    0.000000
   -1    0    0   21   21   -0.171303    0.000000
   -1    0    0   22   21    0.000217    0.000000
   -1    0    0   23   21    0.028307    0.000000
   -1    0    0   24   21    0.331674    0.000000
   -1    0    0   25   21   -0.296725   -0.000001
   -1    0    0   26   21   -0.165482    0.000000
   -1    0    0    1   22    0.000000    0.000000
   -1    0    0    2   22    0.000000    0.000000
   -1    0    0    3   22    0.000000    0.000000
   -1    0    0    4   22    0.000000    0.000000
   -1    0    0    5   22    0.000000    0.000000
   -1    0    0    6   22    0.000000    0.000000
   -1    0    0    7   22    0.000000    0.000000
   -1    0    0    8   22    0.000000    0.000000
   -1    0    0    9   22    0.000000    0.000000
   -1    0    0   10   22    0.000000    0.000000
   -1    0    0   11   22   -0.000039    0.000000
   -1    0    0   12   22   -0.056650    0.000000
   -1    0    0   13   22   -0.000020    0.000000
   -1    0    0   14   22    0.000045    0.000000
   -1    0    0   15   22    0.034014    0.000000
   -1    0    0   16   22   -0.256979    0.000000
   -1    0    0   17   22    0.542147    0.000000
   -1    0    0   18   22    0.374638    0.000000
   -1    0    0   19   22    0.119247    0.000000
   -1    0    0   20   22    0.829475    0.000000
   -1    0    0   21   22    0.000217    0.000000
   -1    0    0   22   22    1.047071    0.000000
   -1    0    0   23   22    0.002069    0.000000
   -1    0    0   24   22   -0.208590    0.000001
   -1    0    0   25   22    0.092565    0.000000
   -1    0    0   26   22    0.089938    0.000000
   -1    0    0    1   23    0.000000    0.000000
   -1    0    0    2   23    0.000000    0.000000
   -1    0    0    3   23    0.000000    0.000000
   -1    0    0    4   23    0.000000    0.000000
   -1    0    0    5   23    0.000000    0.000000
   -1    0    0    6   23    0.000000    0.000000
   -1    0    0    7   23    0.000000    0.000000
   -1    0    0    8   23    0.000000    0.000000
   -1    0    0    9   23    0.000000    0.000000
   -1    0    0   10   23    0.000000    0.000000
   -1    0    0   11   23    0.006951    0.000000
   -1    0    0   12   23   -0.000102    0.000000
   -1    0    0   13   23    0.008065    0.000000
   -1    0    0   14   23   -0.007571    0.000000
   -1    0    0   15   23    0.000062    0.000000
   -1    0    0   16   23   -0.158110    0.000000
   -1    0    0   17   23    0.381700    0.000000
   -1    0    0   18   23    0.112645    0.000000
   -1    0    0   19   23    0.671150    0.000000
   -1    0    0   20   23    0.121936    0.000000
   -1    0    0   21   23    0.028307    0.000000
   -1    0    0   22   23    0.002069    0.000000
   -1    0    0   23   23   -0.114765    0.000000
   -1    0    0   24   23   -0.127128    0.000000
   -1    0    0   25   23    0.102132    0.000000
   -1    0    0   26   23   -0.015049    0.000000
   -1    0    0    1   24    0.000000    0.000000
   -1    0    0    2   24    0.000000    0.000000
   -1    0    0    3   24    0.000000    0.000000
   -1    0    0    4   24    0.000000    0.000000
   -1    0    0    5   24    0.000000    0.000000
   -1    0    0    6   24    0.000000    0.000000
   -1    0    0    7   24    0.000000    0.000000
   -1    0    0    8   24    0.000000    0.000000
   -1    0    0    9   24    0.000000    0.000000
   -1    0    0   10   24    0.000000    0.000000
   -1    0    0   11   24   -0.488553    0.000000
   -1    0    0   12   24    0.216094    0.000000
   -1    0    0   13   24    0.128045    0.000000
   -1    0    0   14   24    0.217858    0.000000
   -1    0    0   15   24    0.380340    0.000000
   -1    0    0   16   24   -0.022570   -0.000002
   -1    0    0   17   24   -0.000004    0.000000
   -1    0    0   18   24   -0.011711    0.000000
   -1    0    0   19   24   -0.010336    0.000000
   -1    0    0   20   24   -0.000010    0.000000
   -1    0    0   21   24    0.331674    0.000000
   -1    0    0   22   24   -0.208590   -0.000001
   -1    0    0   23   24   -0.127128    0.000000
   -1    0    0   24   24   -0.171304    0.000000
   -1    0    0   25   24   -0.000217    0.000000
   -1    0    0   26   24   -0.028307    0.000000
   -1    0    0    1   25    0.000000    0.000000
   -1    0    0    2   25    0.000000    0.000000
   -1    0    0    3   25    0.000000    0.000000
   -1    0    0    4   25    0.000000    0.000000
   -1    0    0    5   25    0.000000    0.000000
   -1    0    0    6   25    0.000000    0.000000
   -1    0    0    7   25    0.000000    0.000000
   -1    0    0    8   25    0.000000    0.000000
   -1    0    0    9   25    0.000000    0.000000
   -1    0    0   10   25    0.000000    0.000000
   -1    0    0   11   25    0.256985    0.000000
   -1    0    0   12   25    0.542147    0.000000
   -1    0    0   13   25    0.374639    0.000000
   -1    0    0   14   25   -0.119247    0.000000
   -1    0    0   15   25   -0.829475    0.000000
   -1    0    0   16   25   -0.000056    0.000000
   -1    0    0   17   25   -0.010296    0.000000
   -1    0    0   18   25   -0.000011    0.000000
   -1    0    0   19   25   -0.000007    0.000000
   -1    0    0   20   25    0.004093    0.000000
   -1    0    0   21   25   -0.296725    0.000001
   -1    0    0   22   25    0.092565    0.000000
   -1    0    0   23   25    0.102132    0.000000
   -1    0    0   24   25   -0.000217    0.000000
   -1    0    0   25   25    1.047072    0.000000
   -1    0    0   26   25    0.002069    0.000000
   -1    0    0    1   26    0.000000    0.000000
   -1    0    0    2   26    0.000000    0.000000
   -1    0    0    3   26    0.000000    0.000000
   -1    0    0    4   26    0.000000    0.000000
   -1    0    0    5   26    0.000000    0.000000
   -1    0    0    6   26    0.000000    0.000000
   -1    0    0    7   26    0.000000    0.000000
   -1    0    0    8   26    0.000000    0.000000
   -1    0    0    9   26    0.000000    0.000000
   -1    0    0   10   26    0.000000    0.000000
   -1    0    0   11   26    0.158115    0.000000
   -1    0    0   12   26    0.381700    0.000000
   -1    0    0   13   26    0.112645    0.000000
   -1    0    0   14   26   -0.671149    0.000000
   -1    0    0   15   26   -0.121936    0.000000
   -1    0    0   16   26    0.018066    0.000000
   -1    0    0   17   26   -0.000017    0.000000
   -1    0    0   18   26   -0.001141    0.000000
   -1    0    0   19   26   -0.003335    0.000000
   -1    0    0   20   26    0.000005    0.000000
   -1    0    0   21   26   -0.165482    0.000000
   -1    0    0   22   26    0.089938    0.000000
   -1    0    0   23   26   -0.015049    0.000000
   -1    0    0   24   26   -0.028307    0.000000
   -1    0    0   25   26    0.002069    0.000000
   -1    0    0   26   26   -0.114765    0.000000
   -1    0    1    1    1   -0.000008    0.000000
   -1    0    1    2    1   -0.000012    0.000000
   -1    0    1    3    1    0.000000    0.000000
   -1    0    1    4    1    0.000000    0.000000
   -1    0    1    5    1    0.000000    0.000000
   -1    0    1    6    1    0.000000    0.000000
   -1    0    1    7    1    0.000000    0.000000
   -1    0    1    8    1    0.000000    0.000000
   -1    0    1    9    1    0.000000    0.000000
   -1    0    1   10    1    0.000000    0.000000
   -1    0    1   11    1    0.000000    0.000000
   -1    0    1   12    1    0.000000    0.000000
   -1    0    1   13    1    0.000000    0.000000
   -1    0    1   14    1    0.000000    0.000000
   -1    0    1   15    1    0.000000    0.000000
   -1    0    1   16    1    0.000000    0.000000
   -1    0    1   17    1    0.000000    0.000000
   -1    0    1   18    1    0.000000    0.000000
   -1    0    1   19    1    0.000000    0.000000
   -1    0    1   20    1    0.000000    0.000000
   -1    0    1   21    1    0.000000    0.000000
   -1    0    1   22    1    0.000000    0.000000
   -1    0    1   23    1    0.000000    0.000000
   -1    0    1   24    1    0.000000    0.000000
   -1    0    1   25    1    0.000000    0.000000
   -1    0    1   26    1    0.000000    0.000000
   -1    0    1    1    2   -0.000012    0.000000
   -1    0    1    2    2   -0.000008    0.000000
   -1    0    1    3    2    0.000000    0.000000
   -1    0    1    4    2    0.000000    0.000000
   -1    0    1    5    2    0.000000    0.000000
   -1    0    1    6    2    0.000000    0.000000
   -1    0    1    7    2    0.000000    0.000000
   -1    0    1    8    2    0.000000    0.000000
   -1    0    1    9    2    0.000000    0.000000
   -1    0    1   10    2    0.000000    0.000000
   -1    0    1   11    2    0.000000    0.000000
   -1    0    1   12    2    0.000000    0.000000
   -1    0    1   13    2    0.000000    0.000000
   -1    0    1   14    2    0.000000    0.000000
   -1    0    1   15    2    0.000000    0.000000
   -1    0    1   16    2    0.000000    0.000000
   -1    0    1   17    2    0.000000    0.000000
   -1    0    1   18    2    0.000000    0.000000
